scan_count,scan_frequency,min_interval,interval_std,unique_locations,max_spread,impossible_travel,path_length,path_deviation,manufacturer_valid,unique_scanners,post_sale_anomaly,label
2.802658653417355,0.0,140202.87814081134,18034.036666602224,0.9174520671923831,316.9507841242516,0,2.9303192716301085,0,1,1.2859373680322719,0,0
0.0,0.0,74414.16476319388,9379.510037316795,2.4175472487538086,53.826576387041854,0,3.1353674909738305,0,1,1.1872238209069546,0,0
3.9388728258068815,3.2308336405435227,63210.790984146224,10879.44992896546,1.902867454674464,332.00670962921123,0,3.9650392402128447,0,1,1.22956698944277,0,0
1.7414240425497725,1.599191418277524,64284.3338073233,9053.230496202987,3.061672463788569,0.0,0,3.1018749876154548,0,1,1.1506243559067957,0,0
2.694536079200052,1.096353745881102,63067.03035251539,27486.368520823493,1.7271706370125566,0.0,0,3.9950264640983937,0,1,1.8827666726383518,0,0
3.7873187771850567,1.0622144752297333,130175.93947763577,18003.313326487078,0.3824884394733483,37.06939189075863,0,4.857242854910422,0,1,0.9349090090929978,0,0
8.157089203737259,0.0,77702.47581539111,30235.5324878182,1.5558516284435076,234.9993291909854,0,3.0260273564479325,0,1,1.5624693911380494,0,0
0.0,0.11980181840543955,27811.15415590594,38713.66281947907,1.1867101569127985,0.0,0,2.8907349551688757,0,1,0.0,0,0
7.888065629805407,0.0,113687.6535097865,38051.083808315896,1.473978614815529,88.55677579641683,0,2.9658648943671158,0,1,0.9353318611028447,0,0
3.7012260561614427,4.11618015808391,40400.96964651707,797.6943923030592,2.505584705945968,0.0,0,4.28444067104535,0,1,1.4178800186223688,0,0
0.0034195187429406637,0.0,130314.61094623912,20230.422759898916,2.221469148409557,80.9458299305359,0,5.033865710114659,0,1,0.23393993071307706,0,0
2.482007704728214,0.0,62792.48237222771,25392.39021431209,1.2563916334240466,0.0,0,4.00739066097241,0,1,1.6427765480689513,0,0
0.6207038822608095,2.4562651633623154,140865.41876883808,21363.81376650784,2.574630721670224,75.5734173201421,0,3.8695386344186615,0,1,0.9069022515298659,0,0
1.7871911374744134,0.0,105875.9420011187,30249.114650402582,2.4136078924225575,42.27652845060615,0,4.802813385661248,0,1,0.8764624667446531,0,0
0.0,1.0245546808558006,47599.746602803054,25384.31525159734,2.713545622266576,0.0,0,3.9142597759421376,0,1,1.9948844202149842,0,0
0.0,0.08392546238880069,10560.554208974956,7799.474127575333,1.1092600845571514,66.59814342920622,0,3.9385986880351114,0,1,2.0465210582236604,0,0
3.5827963949764827,0.0,101974.33836966698,35878.75644101909,3.021336305902487,0.0,0,4.901696241925083,0,1,0.30369815619129326,0,0
3.384890799198035,0.0,125821.17833156695,29759.285408656673,1.2861253766749892,289.40180425560203,0,2.9278829614510817,0,1,2.3299286945912963,0,0
3.3867491646450527,1.4425477223445433,93319.57052546358,23221.326512693857,1.178789296283572,306.488266671549,0,4.842994666082715,0,1,0.6738034298729136,0,0
3.8831716704465946,0.40436495988359517,41549.79096805995,26502.91599105774,0.45763766159861363,84.02797243158953,0,2.9602427927588564,0,1,2.488806314482355,0,0
3.4330627373362232,1.8417651698469624,0.0,10624.65812915554,0.3439117403210632,58.80808350984552,0,4.807815230991894,0,1,1.0961470412726695,0,0
5.536206287095526,1.7506506944457076,132034.70342687963,27432.265325653923,0.326586021904673,204.00992944520067,0,5.015602617746509,0,1,1.2575723891805382,0,0
3.100390447207373,1.002357835874859,103401.78336369141,14715.15693441646,0.6492025108849473,323.65356110288434,0,4.891562087965353,0,1,2.68149570441028,0,0
2.4499615985603116,1.6831520968363183,128216.32051033026,17307.577184366877,2.043120006623308,470.30703614779304,0,3.977969180652625,0,1,1.315859809844433,0,0
0.8022624871801366,0.9282010486987503,136558.8853660708,15798.439556243395,0.01701428739073596,0.0,0,3.0394469605456393,0,1,2.5327582373046367,0,0
1.3299018488291878,0.6586562539841169,102091.77522044776,38838.55113279405,2.284175263799037,0.0,0,2.8838371962678133,0,1,3.080491354418336,0,0
0.0,0.0,109484.04219637634,18730.799161530816,2.3651986460571717,298.4364845734793,0,4.870043574419137,0,1,1.1378272795941307,0,0
3.2265831048941367,0.0,100524.70121928646,17601.406833996458,0.23489062775518288,481.88895496370094,0,3.0258211260228824,0,1,1.5590684333867981,0,0
0.0,0.0,85823.85443926808,31452.387117005695,2.7108762674088855,17.050114166536666,0,2.897616889923511,0,1,0.6290014889247185,0,0
3.1035675621174246,2.2506725173214623,62510.699376986166,11184.20299832632,1.6302758837272098,9.228641220574257,0,2.9245726621636225,0,1,2.9189308959476246,0,0
2.884098603946083,0.5537630191389792,125757.10269241218,13836.471604857705,0.4379084639747516,483.3055965926863,0,4.943450924591457,0,1,0.9765173426614063,0,0
0.08603930074523647,0.0,16270.456147567531,34362.41493327546,1.9429470671013647,0.0,0,4.124425389462096,0,1,1.4943510619977722,0,0
0.0,1.8049265514395725,181247.94803746414,20502.108771434945,0.5226188510099563,0.0,0,5.179127723097823,0,1,1.3083959918401273,0,0
0.0,0.0,72029.51331301489,20901.856588435956,2.0369313994097307,0.0,0,4.897847376439669,0,1,2.51526991596215,0,0
2.4834740207710233,1.0867045647615503,189033.7682141553,43530.084266565886,1.6613560378071477,47.088235952997465,0,4.888952272248713,0,1,2.2331923392806896,0,0
0.0,2.062281874309595,43991.510476999276,20451.245393911828,2.8589423741613156,332.30489102692144,0,4.841460003866196,0,1,0.9703783222482194,0,0
5.131041157526894,0.9958575833804152,88966.57770349421,33262.88647822755,1.1860080206321328,0.0,0,5.061966211594313,0,1,0.5754666709223415,0,0
0.0,1.6290460059211855,92135.62847388283,6518.764509796934,0.7432085012728846,334.13715278873264,0,5.062675270018832,0,1,0.6022004172371822,0,0
3.047783420249532,0.7953671184929086,48348.898968706366,10572.163280762872,1.2241352460593617,0.0,0,4.122947610518754,0,1,2.5821480651968107,0,0
0.0,0.0,109718.44856710595,32216.092321184053,2.053119368162128,141.9470097879214,0,5.2179926210666965,0,1,1.0180339118297406,0,0
0.0,1.9494236420086324,132645.97628376837,0.0,2.6275268233916456,0.0,0,3.988278350710955,0,1,1.8781963903740149,0,0
0.11677050888297025,1.2575744328227505,99633.94966232317,24931.56746130209,1.4771456444921314,0.0,0,2.860569570615414,0,1,0.9929592874315367,0,0
6.2600074003835235,0.0,27719.54538968476,15417.508197135936,0.47370190477480545,0.0,0,3.0991608497834213,0,1,0.5522833225468788,0,0
0.0,0.0,141937.70036059298,24443.00715944096,1.2678987956123753,412.0843367155738,0,2.9026126465292856,0,1,2.434284061548598,0,0
4.086407472544286,0.24708708609681618,173861.25217873522,19494.637837444378,0.0,354.936629165588,0,2.8524401714028387,0,1,0.788640256363106,0,0
3.9671480723549557,0.0,43049.29101612754,15215.542254073023,1.6158946179748714,0.0,0,4.154324710262905,0,1,0.6284322257619791,0,0
0.7603703115038607,1.541523522299416,100051.58100724344,24986.522500941002,2.2752441256920095,331.48976275919557,0,4.746295496282464,0,1,3.171582281940146,0,0
2.5727609569866274,0.0,95333.02161971487,27743.53829745768,2.0559086374751034,151.78407945800134,0,3.1128117307624046,0,1,0.866278040848957,0,0
5.247451974786655,0.0,11651.019171050182,4921.84181385249,0.9244230331040483,178.2845523674728,0,4.041629357218664,0,1,0.5471848249541336,0,0
0.8011460299222064,1.1087305863351133,68591.55731654118,28165.044545943216,1.9812755736890135,706.1090114468026,0,3.9475777937483896,0,1,1.4103297961280945,0,0
0.5487824675725743,0.7624698068276855,114523.09107251545,33558.830105839595,1.680380050811562,0.0,0,5.059323549793177,0,1,2.388933754193701,0,0
3.8403914797847163,1.3607500695377177,110546.26224410965,32643.41078854964,1.6479253842373753,326.497716397726,0,3.0533397395532123,0,1,2.1893095330211367,0,0
4.187303301455433,0.0,108165.01848698988,22891.178441212913,1.8929425597780836,36.666307147476815,0,4.9190215436061955,0,1,1.9407976976838277,0,0
1.1388103523060535,1.1694457345259888,51079.04106918059,26773.241555617522,2.0602599686800165,509.5963195485546,0,4.956045842076146,0,1,0.2149004338680156,0,0
5.256206222907865,2.6911194609058517,86306.42220573567,17893.327867503758,0.6219734858851096,109.63044306610921,0,5.276830213167521,0,1,1.1791890112871228,0,0
3.5429586354122997,0.0,117712.01943076233,37744.27586350542,2.355058468250334,0.0,0,3.0861197120541077,0,1,0.689362492236635,0,0
5.747450966490687,0.0,120952.13830643333,24390.19317898606,2.0919734475971516,0.0,0,5.2265597399945705,0,1,1.7511491523218816,0,0
0.42929271639493916,0.0,25011.22899701134,48802.30570798788,2.141061190174949,78.5963123716688,0,4.9774748855301345,0,1,0.5860449107026056,0,0
0.0,0.2928947195631123,166165.83423570255,15762.247800130112,1.279995686130833,0.0,0,3.9253776293134406,0,1,2.6120894632031333,0,0
4.434771959992805,0.0,51049.20232468326,21271.092906913756,1.5938277405140542,0.0,0,3.044051033069111,0,1,2.4003698696647677,0,0
0.7852579133644084,1.850353947858126,94779.46726604838,23420.050583486853,2.2245934658655964,405.8114349924735,0,2.941962595206711,0,1,2.38764264344436,0,0
5.360577559275198,3.712565685585173,160494.9370610008,3307.3545386055875,2.538643316135319,353.5720092721712,0,3.0152306081122777,0,1,2.1060951958498606,0,0
1.5560768190343626,3.7167331323318225,54478.39771643242,26705.130677984347,0.4532558508140091,14.777816861985974,0,3.9036014833197146,0,1,2.8819175305018163,0,0
2.290387433590058,0.0,112109.05673855581,15265.577014988332,0.8606520981961681,238.24929671353505,0,2.9876509622595453,0,1,1.5468346471544374,0,0
0.5105375260209937,0.0,11474.601265680914,11725.217487903068,0.9114264696903639,249.19838774048765,0,2.8657749439928955,0,1,0.2586063658382579,0,0
2.1862031793847474,0.9411367708712972,108023.41804165085,20141.64940000467,2.4302015267020494,36.64495255203114,0,3.9791628215822197,0,1,0.6798170132765502,0,0
0.1884166013605313,0.0,0.0,13133.923138703994,0.5047444755212509,0.0,0,4.049918139213186,0,1,2.436929640378025,0,0
2.7691189983145965,0.03856514932632603,74113.92143463188,24662.062668500806,1.7672180459709501,126.34619801460906,0,3.029286508212715,0,1,1.1645989930412977,0,0
0.6874549000344985,3.7308689037295957,107819.3920871699,34677.25227462181,2.816274775025355,0.0,0,5.055522428371685,0,1,0.9742487399487773,0,0
5.427120956752921,0.0,81309.1644097214,15225.48201351495,0.8451439891990038,617.9122949367971,0,3.922470083847586,0,1,2.2484251177200614,0,0
0.5615314597301582,0.5337253656096689,91194.81591606644,3281.8454576932363,2.230959602914292,224.90365135159107,0,2.9778885907748247,0,1,0.0,0,0
0.0,0.6381557236228187,42736.915075935445,21194.92929244491,1.2272545238416328,209.81274324151576,0,4.881957330989955,0,1,2.282541810198883,0,0
3.9620492434704486,1.6474588544728523,69735.92779576842,22831.255037730283,1.6180134707069365,464.3207360465209,0,3.0697775725672707,0,1,2.7976723204108387,0,0
0.0,0.0,74000.00135547362,41151.358154394155,2.5556960517898633,41.50661780857341,0,3.2321862282300886,0,1,2.518851776844246,0,0
3.5854888908889913,2.1711218411710616,116505.27234767775,33747.784267826624,1.9712542796393837,603.586876933877,0,2.982949159201536,0,1,2.8705775958902415,0,0
0.0,0.42292014227319574,84316.39565213866,29458.47611315807,2.2129663813435787,0.0,0,3.945025793363517,0,1,1.32378925936312,0,0
3.04802426842271,0.0,84283.37415893847,10678.914228118814,0.33776782628175217,0.0,0,3.7533262109725096,0,1,1.8960009596206135,0,0
1.0619487812433286,0.0,138137.75861605853,24627.671451875576,2.6123351725495256,409.29612555217034,0,3.932225679314931,0,1,2.0806148134985074,0,0
4.018860626862827,1.4856827953030172,47488.367274523465,17448.42057932717,1.290029976020488,0.0,0,4.079389210960226,0,1,1.3782760246574148,0,0
2.8443523619332387,3.182752251612672,160484.10833328404,21675.577946997182,1.9637474900364302,0.0,0,5.033847782964163,0,1,0.6703048060960104,0,0
0.0,0.0,39893.845001838956,25159.592260033285,1.4328170209043267,164.51979732653433,0,3.0973785259361657,0,1,1.940978786962072,0,0
0.0,3.167879413884772,140546.39036357927,19478.225896644675,2.068981943163518,176.08817407842415,0,4.181482805630498,0,1,1.4206668475724802,0,0
2.4045151353391487,1.9161745097782572,110466.33721718915,36383.154170161404,0.7277517618924099,0.0,0,4.957016402832122,0,1,2.4733725347633984,0,0
1.7003603635538165,0.0,89698.43821149397,24650.991288160258,1.5760953648174834,434.30278076515077,0,3.900203737183678,0,1,2.6123427163856254,0,0
0.0,0.9251236020513822,93003.54494733176,14015.568085634048,2.1944455506800464,0.0,0,4.076602860834319,0,1,1.6595402106836277,0,0
3.116187351627441,1.4090149783678823,52590.662462115295,25576.005565735322,1.4814136490235117,86.8366053993678,0,5.0085220037173706,0,1,1.2284915915947276,0,0
2.0276404602038953,0.0,132032.82956966083,27806.036962566628,1.742723646629324,0.0,0,4.889769901319902,0,1,1.2117613064966346,0,0
0.4323822800574453,0.0,71204.34792775015,44801.12250422944,3.0576694835832097,0.0,0,3.867201828897099,0,1,1.252707910887528,0,0
1.9360525208855424,0.013441989542661154,78683.05926752064,23792.880837439738,1.7077826370776017,0.0,0,3.0913022748121097,0,1,0.8186847185004414,0,0
2.792154535988609,0.0,139479.0589235629,42143.77492233364,1.2083000497046419,0.0,0,5.020457795722393,0,1,0.4870053276782883,0,0
0.0,0.6114443016183919,152417.29576969132,21904.843555218322,1.6976900238644221,0.0,0,4.865345990925177,0,1,1.9865817083170838,0,0
7.1898510220546825,3.288335488584062,47784.92605044215,18054.62344901061,1.0162303090421347,363.48502796879,0,3.017866204262265,0,1,0.4764123835125179,0,0
3.0758015240941377,0.7663504229683573,105687.8873682545,31990.669759257868,0.7396217122097812,90.94761399547544,0,3.883370374365745,0,1,1.7613342665711123,0,0
2.327003919121121,2.9047942655336803,87405.62173214833,48947.01156141487,1.1264461408301245,112.9222717613506,0,3.070919722854903,0,1,2.6922991491980106,0,0
7.848429866977792,0.9307110561358254,70651.420395732,31173.060787632316,1.95451192508128,0.0,0,4.099920524340263,0,1,1.9768169702865825,0,0
1.8936824856273704,4.313704387272369,120163.08059332207,16434.87427105731,2.2129127446212324,8.280254092824478,0,5.102161318681177,0,1,3.5919936813554294,0,0
4.689695317770122,0.0,44876.03250142147,20718.812677454007,1.899672012466305,211.52353526004933,0,5.037074999133759,0,1,0.3233224071273869,0,0
1.1845723691894938,0.0,104682.65333246661,7189.452261836911,2.631261315761015,0.0,0,4.025725856520957,0,1,0.4410873577132224,0,0
1.125726969853521,0.5582100838066146,49815.855322613126,25942.84086296957,0.0,0.0,0,3.985477127696016,0,1,0.8325061207425284,0,0
0.0,0.5889983118196972,51701.7436488302,41736.579039328826,1.3455068389885707,0.0,0,2.9101340792204584,0,1,1.6053513689375523,0,0
3.958145886616668,2.339231394494712,64003.345893795085,27216.017247392927,2.964358278991787,132.85090415005004,0,5.125264881822934,0,1,1.0533071251259414,0,0
4.618478398816706,2.9643859380119335,83509.68975058004,14420.908461192408,1.5646745315523367,0.0,0,5.068445614242295,0,1,2.3860173097048367,0,0
4.827848219422182,0.0,103036.99757955322,20228.581970999534,1.4821752112789555,781.5694570046628,0,2.914054431771974,0,1,2.1351910917226524,0,0
0.25974494171789253,0.0,128753.99371403284,14692.841836912796,1.72363753048098,248.08361360485543,0,4.833853826164548,0,1,0.4917082623452016,0,0
5.779092092681459,0.3262636869713404,77319.15182314182,33572.07088693192,0.12058718735210194,104.94838318923173,0,3.9433388953780226,0,1,0.8137870659961592,0,0
0.6735568351920964,0.0,83057.07454508531,26440.51475351092,0.1172216117124113,0.0,0,4.139801732209305,0,1,0.5557279090963866,0,0
0.05605908446376251,0.0,128536.99384690452,13820.86699182239,0.7718469377238277,0.0,0,3.0522249013358183,0,1,1.8853795723462092,0,0
0.3335841071427039,1.706922176241243,127346.33523822163,28472.118372071043,1.9249185327028662,337.2502915172528,0,4.024780486411298,0,1,1.0716856177732899,0,0
0.23463777899107008,1.8492023654070404,78169.17318322776,22198.95040865006,1.1346546272760285,88.80010806970805,0,3.1386531526513832,0,1,2.9253037494996983,0,0
0.0,0.7080436125948877,68572.90151115994,29678.663164675912,0.12349180331637777,0.0,0,4.784359372829319,0,1,1.088544709657088,0,0
1.7836802912692555,2.631740852783394,116399.36009590923,9606.629995006653,0.8097721151822909,0.0,0,4.99157953814401,0,1,1.9021836338543885,0,0
0.49196103050280704,0.5662124366717397,173495.46937514225,4297.080202484433,1.70030070053234,174.0033231558587,0,5.128761700810619,0,1,1.9270898259149303,0,0
2.1229533652627226,1.9620882124128942,103432.84137347848,7915.521044684155,1.740554608086778,0.0,0,3.8948123484229003,0,1,1.9261371259185367,0,0
0.34617988471764916,0.0,188726.61040953864,6118.449011609981,0.0,0.0,0,4.90827992977518,0,1,1.2748363627982737,0,0
0.0,0.0,160681.17832922284,27297.0558307362,0.8532222003962573,0.0,0,2.9778570960773894,0,1,1.9808604097835638,0,0
1.7714585162059344,3.133155836810857,121276.45115333024,21597.720414718624,2.7228705036023846,412.79570090352456,0,2.944117709353062,0,1,2.8168559859014186,0,0
4.9111354339997675,0.0,183086.17713163377,29868.054640022867,3.0746990710857722,0.0,0,2.9597214222881427,0,1,1.4017480914826002,0,0
